bucket,state,commodity,market,signal,reason,volatility_cv,avg_forecast_bandwidth,next7_mean_forecast,last7_mean_actual
Bucket2,Maharashtra,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09105462029081204,7.318253807978338,136.22283886163902,118.73142857142857
Bucket2,Meghalaya,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09105462029081204,7.31831109424337,136.33592842499573,118.73142857142857
Bucket2,Mizoram,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09131525814336211,7.19237184146622,136.73644719556475,118.73142857142857
Bucket2,Nagaland,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09081838652602586,6.803445315467733,128.1199153377914,118.83571428571429
Bucket2,Odisha,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09105794101005224,7.322983085023176,136.00213725714315,118.73142857142857
Bucket2,Puducherry,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09059304076899086,7.050323070116098,145.4394303214362,118.73142857142857
Bucket2,Punjab,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09105794101005224,7.320952986831789,136.60599706178465,118.73142857142857
Bucket2,Rajasthan,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09105794101005224,7.317762674204617,136.22438746163903,118.73142857142857
Bucket2,Sikkim,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09116333224613002,7.293691067385629,136.03216007603046,118.73142857142857
Bucket2,Tamil Nadu,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09105794101005224,7.328696515955365,135.50910572285545,118.73142857142857
Bucket2,Telangana,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09105794101005224,7.318406526656806,136.24476672598672,118.73142857142857
Bucket2,Tripura,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09051901892825802,6.919492426519512,134.8922306840285,118.73142857142857
Bucket2,Uttar Pradesh,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09105794101005224,7.316567692829867,136.05509828726855,118.73142857142857
Bucket2,Uttarakhand,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.0909971169790555,7.173493464622497,137.50241909193792,118.83571428571429
Bucket2,West Bengal,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.09105794101005224,7.318026019052403,135.9558747855504,118.73142857142857
Bucket2,Manipur,Soya Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.07901994203648838,6.639411013843227,215.05637265721657,119.42
Bucket2,Andaman and Nicobar,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09623224992741766,611.7722196553904,12581.112275248295,11000.08857142857
Bucket2,Andhra Pradesh,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09637533161266709,631.1213774233613,12722.215273646638,10988.949999999999
Bucket2,Arunachal pradesh,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09650773670609139,634.3529338494678,12482.728004249508,10988.949999999999
Bucket2,Assam,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09641520488532018,635.1788077915297,12955.342734106895,10988.949999999999
Bucket2,Bihar,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,631.0748743840355,12911.360937504116,10988.949999999999
Bucket2,Chandigarh,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09633898613562351,631.8870150164546,12828.962295012583,10987.417142857144
Bucket2,Chhattisgarh,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,631.5647665124993,12892.0105782358,10988.949999999999
Bucket2,Delhi,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09639229961068914,631.2431504712293,12926.123114928234,10988.949999999999
Bucket2,Goa,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09465147151584517,555.1129446504667,13708.4320368282,11013.5
Bucket2,Gujarat,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636471900990011,630.7622834955605,12879.677471066552,10988.949999999999
Bucket2,Haryana,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,630.9175521267564,12933.50503291287,10988.949999999999
Bucket2,Himachal Pradesh,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,631.4302214302184,12918.76521397967,10988.949999999999
Bucket2,Jammu and Kashmir,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09663082897251501,633.4199704315026,12442.98903045975,10988.949999999999
Bucket2,Jharkhand,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,631.2774730161854,12923.659079274596,10988.949999999999
Bucket2,Karnataka,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,631.6790972459045,12927.026980173532,10988.949999999999
Bucket2,Kerala,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09567280086257719,577.4116896418028,11240.206144724147,11003.505714285715
Bucket2,Madhya Pradesh,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,631.0774723444672,12911.399468810041,10988.949999999999
Bucket2,Maharashtra,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,631.056162985857,12913.110205117116,10988.949999999999
Bucket2,Manipur,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.08279833548662807,603.6739892530899,11036.387155003476,11033.397142857142
Bucket2,Meghalaya,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,631.1604737141037,12913.088669145389,10988.949999999999
Bucket2,Nagaland,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09604444862281451,612.0095980071316,10840.047206655376,11000.08857142857
Bucket2,Odisha,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,631.7318318910214,12897.858270095754,10988.949999999999
Bucket2,Puducherry,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09596052989274287,605.5158054595644,13866.735404949128,10988.949999999999
Bucket2,Punjab,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,630.0844452142121,12927.707857671656,10988.949999999999
Bucket2,Rajasthan,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,631.6191856344166,12922.589388320835,10988.949999999999
Bucket2,Sikkim,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09642214277692983,631.908539308346,12645.471565864582,10988.949999999999
Bucket2,Tamil Nadu,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,630.6175676414903,12867.463540086788,10988.949999999999
Bucket2,Telangana,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,631.0186089472459,12911.272134028683,10988.949999999999
Bucket2,Tripura,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09590156158352359,613.3947243205938,10746.980681482923,10988.949999999999
Bucket2,Uttar Pradesh,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,630.6890110376146,12913.59170941611,10988.949999999999
Bucket2,Uttarakhand,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09629499777269622,621.8926884905035,13489.842134222938,11000.08857142857
Bucket2,West Bengal,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09636338863846669,631.0432902668409,12908.688472052934,10988.949999999999
Bucket2,Mizoram,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09638611650326845,632.1520876179694,13401.982859483576,10988.949999999999
Bucket2,DNH and DD,Soya Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09627349210435368,624.7038075248487,13227.990451817708,10988.949999999999
Bucket2,Andaman and Nicobar,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05259724570647369,2.701821631399045,115.09894811108776,115.85428571428572
Bucket2,Andhra Pradesh,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05318758612745285,3.00847836306871,113.88589552891708,115.66714285714285
Bucket2,Arunachal pradesh,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05283194390737051,2.906248114434082,113.83884979212449,115.66714285714285
Bucket2,Assam,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05299091242024383,2.930005524806113,114.39519398281566,115.66714285714285
Bucket2,Bihar,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.053189695939553756,3.0047703966985324,113.50191962536398,115.66714285714285
Bucket2,Chandigarh,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.0530911631959539,2.988413578632495,113.55362725947525,115.55999999999999
Bucket2,Chhattisgarh,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.053189695939553756,3.0029658613472994,113.49586644728163,115.66714285714285
Bucket2,Delhi,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.053189695939553756,3.0052076841584627,113.85956215485119,115.66714285714285
Bucket2,DNH and DD,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05198157769717969,2.5283144244181264,114.72120171332448,115.66714285714285
Bucket2,Goa,Moong Dal,Retail,Stock Early,Forecast indicates upward movement,0.051974714632391,2.5088678865689285,116.7632011369536,115.86857142857143
Bucket2,Gujarat,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.053189695939553756,3.006308881098449,113.89576390929768,115.66714285714285
Bucket2,Haryana,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.053189695939553756,3.008480493044851,114.29445754774868,115.66714285714285
Bucket2,Himachal Pradesh,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.053189695939553756,3.004117968574312,113.7800939942991,115.66714285714285
Bucket2,Jammu and Kashmir,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.052124412572949363,2.5362058228340962,113.785278168009,115.66714285714285
Bucket2,Jharkhand,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.053189695939553756,3.0050813579727587,113.49795673607083,115.66714285714285
Bucket2,Karnataka,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.053189695939553756,3.0053244482368493,113.78628980642858,115.66714285714285
Bucket2,Kerala,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05199485822156886,2.392720023090894,115.49520119724492,116.02571428571427
Bucket2,Madhya Pradesh,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.053189695939553756,3.0052822964111754,113.58555513551299,115.66714285714285
Bucket2,Maharashtra,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.053189695939553756,3.0051012216830144,113.62816882963605,115.66714285714285
Bucket2,Meghalaya,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.053189695939553756,3.006709758493855,114.00679414860113,115.66714285714285
Bucket2,Mizoram,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05278058384905731,2.8663568208800245,113.97990132905547,115.66714285714285
Bucket2,Nagaland,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05234625328820305,2.518076657113419,114.44693552269455,115.85428571428572
Bucket2,Odisha,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05319210315187612,3.0095699845217427,113.63890908630638,115.66714285714285
Bucket2,Puducherry,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.053007471736568154,2.9571755317710693,114.28017798987914,115.66714285714285
Bucket2,Punjab,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05319210315187612,3.0086998863984293,113.57662669738717,115.66714285714285
Bucket2,Rajasthan,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05319210315187612,3.0129801076923446,114.04609245178878,115.66714285714285
Bucket2,Sikkim,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05265000152876096,2.9095157139077306,114.65218230739893,115.66714285714285
Bucket2,Tamil Nadu,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05319210315187612,3.0150517309217957,114.07925491077233,115.66714285714285
Bucket2,Telangana,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05319210315187612,3.0104176648186494,113.8110379497903,115.66714285714285
Bucket2,Tripura,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.053271504427242794,2.983366701734468,114.05749431698261,115.66714285714285
Bucket2,Uttar Pradesh,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05319210315187612,3.0092829068275466,113.45136220284712,115.66714285714285
Bucket2,Uttarakhand,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05313058043573275,2.9433859245451233,114.4819025336187,115.85428571428572
Bucket2,West Bengal,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.05319210315187612,3.009929663219495,113.7109301367143,115.66714285714285
Bucket2,Manipur,Moong Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.04951696544943705,3.7151602299770676,56.79044103562928,115.9557142857143
Bucket2,Andaman and Nicobar,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05477932404675801,223.69274968776796,10369.884769342314,10642.667142857143
Bucket2,Andhra Pradesh,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.055272870532863214,246.55778067138635,10329.970679419202,10630.065714285713
Bucket2,Arunachal pradesh,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05506090757420906,239.88962653175597,10327.635736986433,10630.065714285713
Bucket2,Assam,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05510708603473924,240.075201871948,10309.65052185138,10630.065714285713
Bucket2,Bihar,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,245.52868516119634,10290.051446073767,10630.065714285713
Bucket2,Chandigarh,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.055238644275872065,243.347569969173,10392.232462929956,10622.585714285713
Bucket2,Chhattisgarh,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,245.29644331696193,10274.816475755344,10630.065714285713
Bucket2,Delhi,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.055269352759947044,245.88258453512827,10298.809704382855,10630.065714285713
Bucket2,Goa,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05425698772487015,223.98151640185193,10361.26035261278,10638.48714285714
Bucket2,Gujarat,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.0552686495737314,246.16849992255047,10305.306826454038,10630.065714285713
Bucket2,Haryana,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,246.6281115411977,10327.575327189885,10630.065714285713
Bucket2,Himachal Pradesh,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,245.8650786609892,10290.550834948846,10630.065714285713
Bucket2,Jammu and Kashmir,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05462230547150995,220.1482153573402,10214.947398181286,10630.065714285713
Bucket2,Jharkhand,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,245.41771830042464,10268.454816345575,10630.065714285713
Bucket2,Karnataka,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,246.36371265399697,10299.830351911029,10630.065714285713
Bucket2,Kerala,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05457389954405129,217.52295333834965,10613.265568375698,10653.16
Bucket2,Madhya Pradesh,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,246.04310400606968,10292.530666906589,10630.065714285713
Bucket2,Maharashtra,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,246.1685099485677,10298.056289283992,10630.065714285713
Bucket2,Manipur,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.051633568549655624,295.5778774236768,10643.602982204207,10643.914285714285
Bucket2,Meghalaya,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,245.98694204912766,10304.089281548562,10630.065714285713
Bucket2,Nagaland,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.054683336709191975,217.93626300087197,10413.162705522098,10642.667142857143
Bucket2,Odisha,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,245.75397524417082,10282.89063855264,10630.065714285713
Bucket2,Puducherry,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.0551624785142491,253.24588108903433,10806.527720347274,10630.065714285713
Bucket2,Punjab,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,245.2907926857224,10289.626628249622,10630.065714285713
Bucket2,Rajasthan,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,246.54436285936887,10318.64603291,10630.065714285713
Bucket2,Sikkim,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05485459246659371,237.22835985386118,10070.644241883201,10630.065714285713
Bucket2,Tamil Nadu,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,246.88668616314573,10354.726461848551,10630.065714285713
Bucket2,Telangana,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,246.02304638166328,10309.91080198128,10630.065714285713
Bucket2,Tripura,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05530380451350194,244.72038733847256,10579.262981397462,10630.065714285713
Bucket2,Uttar Pradesh,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,245.28827141563136,10261.331513605872,10630.065714285713
Bucket2,Uttarakhand,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05525644099395429,243.46290805380315,10252.623959795295,10642.667142857143
Bucket2,West Bengal,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05527192518839612,246.25769386797765,10306.447028040531,10630.065714285713
Bucket2,Mizoram,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.05496206715196803,237.2743937337731,10704.36780086136,10630.065714285713
Bucket2,DNH and DD,Moong Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.054341182381166996,219.37738585229576,10288.633225481093,10630.065714285713
Bucket2,Andaman and Nicobar,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015561220884689418,2.6740441198818425,91.20432500116067,89.76428571428572
Bucket2,Andhra Pradesh,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015438785359105953,2.8660399283102485,92.13150851645942,89.68571428571428
Bucket2,Arunachal pradesh,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015443350967917449,2.7560402462088094,91.70097435341916,89.68571428571428
Bucket2,Assam,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015582270019991998,2.8186892374085364,92.07022750447196,89.68571428571428
Bucket2,Bihar,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439364930738421,2.8660570485116086,92.11031293459828,89.68571428571428
Bucket2,Chandigarh,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015499641251685046,2.8402975267346835,91.9954650387607,89.59142857142857
Bucket2,Chhattisgarh,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439364930738421,2.8742213642547343,91.78790912708504,89.68571428571428
Bucket2,Delhi,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439364930738421,2.866150424861664,92.14437818563526,89.68571428571428
Bucket2,DNH and DD,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015420581552588955,2.3460294945269946,91.89281171848704,89.68571428571428
Bucket2,Goa,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.01516382393374802,2.2861902196401247,91.22546597096824,89.84142857142857
Bucket2,Gujarat,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439364930738421,2.869789689735496,92.03311680211834,89.68571428571428
Bucket2,Haryana,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439364930738421,2.8628847588801745,92.34335427922534,89.68571428571428
Bucket2,Himachal Pradesh,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439364930738421,2.872911870573669,91.91101417460713,89.68571428571428
Bucket2,Jammu and Kashmir,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.01566237373757732,2.485047631179029,91.10084155342601,89.68571428571428
Bucket2,Jharkhand,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439364930738421,2.870402834660974,91.96502851213086,89.68571428571428
Bucket2,Karnataka,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439364930738421,2.8669606487342634,92.10290427390977,89.68571428571428
Bucket2,Kerala,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015487654780003215,2.2176407755364664,90.13036901005489,89.78999999999999
Bucket2,Madhya Pradesh,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439364930738421,2.869233072146859,91.99899955605555,89.68571428571428
Bucket2,Maharashtra,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439364930738421,2.8718855891439867,91.92193915865376,89.68571428571428
Bucket2,Meghalaya,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439364930738421,2.8702331969702177,92.0639556059785,89.68571428571428
Bucket2,Mizoram,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015491163302490962,2.729168013991918,91.54733911536911,89.68571428571428
Bucket2,Nagaland,Masoor Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.015328446773313232,2.5839876913655826,84.00923925164408,89.76428571428572
Bucket2,Odisha,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439336231227733,2.877454801075539,91.87441433219048,89.68571428571428
Bucket2,Puducherry,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015227033709397675,2.849490435071736,92.49743363210848,89.68571428571428
Bucket2,Punjab,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439336231227733,2.8767672842180767,91.90195237065195,89.68571428571428
Bucket2,Rajasthan,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439336231227733,2.8734341659656764,92.21356031265411,89.68571428571428
Bucket2,Sikkim,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.01564461513715763,2.7302566849798873,91.76107561758465,89.68571428571428
Bucket2,Tamil Nadu,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439336231227733,2.8730674576306825,92.0487711106524,89.68571428571428
Bucket2,Telangana,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439336231227733,2.875496731876569,91.93321360074683,89.68571428571428
Bucket2,Tripura,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015304557561234444,2.8647522316147427,91.90002598919378,89.68571428571428
Bucket2,Uttar Pradesh,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439336231227733,2.8819095610823138,91.72813067612377,89.68571428571428
Bucket2,Uttarakhand,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015363437530999642,2.8231246531792116,92.40859343661816,89.76428571428572
Bucket2,West Bengal,Masoor Dal,Retail,Stock Early,Forecast indicates upward movement,0.015439336231227733,2.8748225039266155,91.99591326141834,89.68571428571428
Bucket2,Manipur,Masoor Dal,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.015330436869440306,2.3204199322957817,83.0089299259166,89.86428571428571
Bucket2,Andaman and Nicobar,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01585847666760899,196.74057575528684,8224.294448574688,8142.201428571428
Bucket2,Andhra Pradesh,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.015837778851986357,215.32822833343002,8157.80105852965,8138.698571428571
Bucket2,Arunachal pradesh,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.015860795293157943,209.56664159253225,8010.857460294357,8138.698571428571
Bucket2,Assam,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01594817931965823,213.43080500102621,8259.300787094471,8138.698571428571
Bucket2,Bihar,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01583267687628197,215.2525300741628,8229.464637263076,8138.698571428571
Bucket2,Chandigarh,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.015892871258055424,214.29514482086896,8237.424065367799,8130.29
Bucket2,Chhattisgarh,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01583267687628197,216.05113915703348,8200.469165847831,8138.698571428571
Bucket2,Delhi,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01583748022486393,215.8579220457394,8222.315532557188,8138.698571428571
Bucket2,Goa,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.015621655000264394,174.29193553172965,8347.774899281378,8148.927142857143
Bucket2,Gujarat,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.015836226860913124,216.786313077546,8198.436557802557,8138.698571428571
Bucket2,Haryana,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01583267687628197,215.42572195302532,8254.039021026027,8138.698571428571
Bucket2,Himachal Pradesh,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01583267687628197,215.24220065532546,8222.124507605024,8138.698571428571
Bucket2,Jammu and Kashmir,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.016049332599352685,198.49856073350534,7899.414778816655,8138.698571428571
Bucket2,Jharkhand,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01583267687628197,216.50294682383011,8228.343686756545,8138.698571428571
Bucket2,Karnataka,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01583267687628197,215.20668812363414,8226.169131035453,8138.698571428571
Bucket2,Kerala,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.015849162658630067,181.72980943553242,7944.621038015802,8138.2300000000005
Bucket2,Madhya Pradesh,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01583267687628197,215.42311049087775,8216.81702445126,8138.698571428571
Bucket2,Maharashtra,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01583267687628197,215.80437961003233,8204.849435686256,8138.698571428571
Bucket2,Manipur,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01644949312246206,175.85180841624148,8148.913258473412,8149.554285714286
Bucket2,Meghalaya,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01583267687628197,216.05306395061288,8231.150495626036,8138.698571428571
Bucket2,Nagaland,Masoor Dal,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.01568249175355242,189.43635969313982,7816.089780212796,8142.201428571428
